Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
34991,2269,1430,2422,80,6,13028,2251,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5330,888,2251.0,0.0,2251.0,2251.0,2251.0,2251.0,0.0,2251.0,2251.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,888.4940026654821,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
9675,1521,443,2751,49346,6,13052,88,2,1,29.0,6.0,23.0,6.0,14.5,12.020815280171307,6.0,6.0,6.0,0.0,397727,34090,44.0,2.8284271247461903,46.0,42.0,88.0,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,22727.272727272728,11363.636363636364,6.0,23.0,14.5,9.814954576223638,96.33333333333331,0,1,0,0,1,0,0,0,0.0,19.33333333333333,14.5,6.0,0,0,0,0,0,0,2,29,1,6,124,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
66547,2260,42890,9004,80,6,13113,5270846,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1756948.6666666667,3017474.1821711306,5241186.0,62.0,5270846.0,2635423.0,3685105.374930003,5241186.0,29660.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.5691685926699434,0.1897228642233144,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
51269,2258,50289,4542,80,6,13065,89369424,12,12,484.0,1400.0,424.0,0.0,40.333333333333336,120.83597698257476,1388.0,0.0,116.6666666666667,400.3728565255445,21,0,3885627.1304347822,4922818.936452701,10000255.0,44.0,80254011.0,7295819.181818183,4646805.805853626,10034577.0,21521.0,89346246.0,8122386.0,4013867.753761152,10034737.0,2226.0,0,0,0,0,252,348,0.1342741114679222,0.1342741114679222,0.0,1388.0,75.36,286.1216058485156,81865.57333333332,0,0,0,1,0,0,0,0,1.0,78.5,40.333333333333336,116.66666666666669,0,0,0,0,0,0,12,484,12,1400,8192,946,11,20,46008.0,55718.59531354219,183576.0,22961.0,9985743.375,40090.65247994672,10000255.0,9886526.0,BENIGN,0.0
66723,2260,48258,9023,80,6,13045,119858302,36,23,5681.0,10348.0,437.0,0.0,157.8055555555556,212.8784790094969,796.0,0.0,449.9130434782609,403.46836228828266,133,0,2066522.4482758625,3828190.9088334665,10216289.0,2.0,119830214.0,3423720.4,4457181.327630279,10240024.0,688.0,119834689.0,5447031.318181819,4565673.958984873,10243360.0,924.0,0,0,0,0,1160,744,0.3003546637929177,0.191893257423253,0.0,796.0,267.15000000000003,330.3171986059994,109109.45169491525,0,0,0,1,0,0,0,0,0.0,271.6779661016949,157.80555555555554,449.9130434782609,0,0,0,0,0,0,36,5681,23,10348,29200,311,13,32,817309.4166666666,1712565.6267089425,4692017.0,23735.0,9168541.75,1798745.1681706598,10216289.0,5458017.0,BENIGN,0.0
49320,2258,50361,2934,443,6,13222,29992,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,400,66,29992.0,0.0,29992.0,29992.0,29992.0,29992.0,0.0,29992.0,29992.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,66.68444918644971,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
38851,2264,61421,2741,53,17,12597,30604,1,1,44.0,72.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,3790,65,30604.0,0.0,30604.0,30604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.67546725918181,32.67546725918181,44.0,72.0,53.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,80.0,44.0,72.0,0,0,0,0,0,0,1,44,1,72,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
231548,2267,36947,4028,443,6,13464,5607448,7,4,635.0,159.0,517.0,0.0,90.71428571428572,190.70720514767683,159.0,0.0,39.75,79.5,141,1,560744.8,1717652.584633769,5448883.0,60.0,5607448.0,934574.6666666667,2242464.37278996,5511875.0,69.0,134819.0,44939.66666666667,55088.348371804845,106484.0,241.0,0,0,0,0,232,136,1.2483397081881098,0.7133369761074914,0.0,517.0,66.16666666666666,150.3219776669299,22596.69696969697,0,0,0,1,0,0,0,0,0.0,72.18181818181819,90.71428571428572,39.75,0,0,0,0,0,0,7,635,4,159,29200,939,3,32,158496.0,0.0,158496.0,158496.0,5448883.0,0.0,5448883.0,5448883.0,BENIGN,0.0
76653,2262,123,9525,123,17,13355,67094319,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2,0,22364773.0,38573278.10989052,66905358.0,94290.0,67000029.0,67000029.0,0.0,67000029.0,67000029.0,66999648.0,66999648.0,0.0,66999648.0,66999648.0,0,0,0,0,40,40,0.029808783065523,0.029808783065523,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94671.0,0.0,94671.0,94671.0,66905358.0,0.0,66905358.0,66905358.0,BENIGN,0.0
118809,2258,54036,2750,53,17,12611,35093,2,2,88.0,344.0,44.0,44.0,44.0,0.0,172.0,172.0,172.0,0.0,12310,113,11697.666666666668,20215.066171876195,35040.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,56.991422790869976,56.991422790869976,44.0,172.0,95.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,119.0,44.0,172.0,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
39865,2264,62435,2741,53,17,13150,32570,1,1,49.0,105.0,49.0,49.0,49.0,0.0,105.0,105.0,105.0,0.0,4728,61,32570.0,0.0,32570.0,32570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30.70310101320233,30.70310101320233,49.0,105.0,67.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,101.5,49.0,105.0,0,0,0,0,0,0,1,49,1,105,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
48079,2258,50958,212,443,6,13602,15274054,8,8,988.0,3182.0,421.0,0.0,123.5,174.328097890976,2462.0,0.0,397.75,846.4157624106151,273,1,1018270.2666666668,2780589.103874893,10000578.0,2.0,10364667.0,1480666.7142857143,3757211.209849389,10000578.0,562.0,15239245.0,2177035.0,3940400.298591925,10126829.0,2.0,0,0,0,0,172,184,0.5237640249275013,0.5237640249275013,0.0,2462.0,245.2941176470588,591.2091174772555,349528.2205882353,0,0,0,1,0,0,0,0,1.0,260.625,123.5,397.75,0,0,0,0,0,0,8,988,8,3182,8192,31088,7,20,364089.0,0.0,364089.0,364089.0,10000578.0,0.0,10000578.0,10000578.0,BENIGN,0.0
14081,2258,50780,1895,443,6,13709,24016251,5,3,61.0,18.0,37.0,6.0,12.2,13.863621460498695,6.0,6.0,6.0,0.0,3,0,3430893.0,4713630.093724616,10100919.0,3.0,24016251.0,6004062.75,5020738.505664572,10187517.0,3.0,20296821.0,10148410.5,55122.50912739732,10187388.0,10109433.0,0,0,0,0,100,60,0.2081923610808364,0.1249154166485018,6.0,37.0,9.444444444444445,10.333333333333332,106.77777777777776,0,0,0,0,1,0,0,0,0.0,10.625,12.2,6.0,0,0,0,0,0,0,5,61,3,18,64240,40958,4,20,86533.5,91.21677477306464,86598.0,86469.0,10061910.5,55166.34974783088,10100919.0,10022902.0,BENIGN,0.0
48433,2258,51185,658,80,6,13763,47588,5,7,2258.0,220.0,1906.0,0.0,451.6,826.5705051597232,196.0,0.0,31.42857142857143,72.62427771954579,52071,252,4326.181818181818,9280.08716357968,23458.0,1.0,46462.0,11615.5,13355.632881547272,23540.0,49.0,24130.0,4021.666666666667,9256.036725654598,22904.0,1.0,0,0,0,0,124,164,105.06850466504162,147.09590653105826,0.0,1906.0,190.61538461538464,525.8963044906507,276566.9230769232,0,0,0,1,0,0,0,0,1.0,206.5,451.6,31.428571428571427,0,0,0,0,0,0,5,2258,7,220,8192,1129,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
49602,2258,51272,3069,443,6,13864,153801,8,11,1066.0,7386.0,517.0,0.0,133.25,224.45664551152348,1460.0,0.0,671.4545454545455,737.3245369084585,54954,123,8544.499999999998,17888.21910134285,65366.0,0.0,153677.0,21953.85714285714,24062.115239719136,65366.0,50.0,124977.0,12497.700000000004,29917.00481164517,93211.0,0.0,0,0,0,0,172,232,52.01526648071209,71.52099141097912,0.0,1460.0,422.6000000000001,620.6419766321761,385196.4631578947,0,0,0,1,0,0,0,0,1.0,444.8421052631579,133.25,671.4545454545455,0,0,0,0,0,0,8,1066,11,7386,8192,131,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
10179,2265,49936,1870,443,6,13867,280966,6,6,356.0,3782.0,212.0,0.0,59.333333333333336,89.22480970372908,1460.0,0.0,630.3333333333334,677.2171488279566,14727,42,25542.363636363632,39227.04045240407,86355.0,49.0,280966.0,56193.2,50872.85013344544,104347.0,112.0,177092.0,35418.4,47376.841138894015,88336.0,49.0,0,0,0,0,132,132,21.354897033804804,21.354897033804804,0.0,1460.0,318.30769230769226,533.9168762731057,285067.2307692308,0,0,0,1,0,0,0,0,1.0,344.8333333333333,59.333333333333336,630.3333333333334,0,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
39568,2264,62138,2741,53,17,13857,69053,1,1,56.0,120.0,56.0,56.0,56.0,0.0,120.0,120.0,120.0,0.0,2548,28,69053.0,0.0,69053.0,69053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,14.481630052278684,14.481630052278684,56.0,120.0,77.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,116.0,56.0,120.0,0,0,0,0,0,0,1,56,1,120,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
245223,2269,62388,4571,80,6,14407,120,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,100000,16666,120.0,0.0,120.0,120.0,120.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,16666.666666666668,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
43410,2257,38592,3870,80,6,14295,116182043,20,16,2035.0,775.0,679.0,0.0,101.75,248.50582435194977,265.0,0.0,48.4375,104.15947308494476,24,0,3319486.9428571425,4757157.300097036,10225042.0,19.0,116182043.0,6114844.368421053,4988481.780773487,10240020.0,921.0,112602692.0,7506846.133333334,4633543.824614124,10240954.0,707.0,0,0,0,0,648,520,0.1721436418535005,0.1377149134828004,0.0,679.0,75.94594594594595,194.88443098780732,37979.94144144146,0,0,0,1,0,0,0,0,0.0,78.05555555555556,101.75,48.4375,0,0,0,0,0,0,20,2035,16,775,29200,1033,3,32,46169.63636363636,101890.19663664675,353372.0,14966.0,10190449.818181816,77928.91940841755,10225042.0,10001349.0,BENIGN,0.0
8238,2265,51513,1775,443,6,14427,1888571,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6,1,1888571.0,0.0,1888571.0,1888571.0,1888571.0,1888571.0,0.0,1888571.0,1888571.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1.0590017531774023,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
37752,2264,60321,2741,53,17,13056,61474,1,1,42.0,98.0,42.0,42.0,42.0,0.0,98.0,98.0,98.0,0.0,2277,32,61474.0,0.0,61474.0,61474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,16.267039724111005,16.267039724111005,42.0,98.0,60.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,91.0,42.0,98.0,0,0,0,0,0,0,1,42,1,98,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
40417,2257,47586,674,80,6,14476,115520295,16,14,402.0,278.0,402.0,0.0,25.125,100.5,278.0,0.0,19.857142857142858,74.29862525165399,5,0,3983458.448275862,4975049.437197194,10216901.0,17.0,115520295.0,7701353.0,4378972.218489566,10240031.0,174.0,112455738.0,8650441.384615386,3834093.258641899,10240580.0,968.0,0,0,0,0,520,456,0.1385038014316012,0.1211908262526511,0.0,402.0,21.935483870967737,86.40445030354665,7465.729032258064,0,0,0,1,0,0,0,0,0.0,22.666666666666668,25.125,19.857142857142858,0,0,0,0,0,0,16,402,14,278,29200,939,1,32,25646.81818181818,7563.142664503715,48440.0,23109.0,10197624.545454549,63056.92407081645,10216901.0,10007502.0,BENIGN,0.0
40655,2257,55616,932,443,6,14651,780877,6,6,958.0,2473.0,517.0,0.0,159.66666666666666,231.96091624811856,2305.0,0.0,412.1666666666666,928.8128803298684,4393,15,70988.81818181819,121175.60268207308,261336.0,4.0,521363.0,104272.6,142461.77727130882,261705.0,149.0,522008.0,104401.6,142473.335313314,261730.0,4.0,0,0,0,0,200,200,7.683668490684192,7.683668490684192,0.0,2305.0,263.9230769230769,635.6902366114151,404102.07692307694,0,0,0,1,0,0,0,0,1.0,285.9166666666667,159.66666666666666,412.1666666666667,0,0,0,0,0,0,6,958,6,2473,29200,243,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
39939,2264,62509,2741,53,17,14202,23656,1,1,42.0,218.0,42.0,42.0,42.0,0.0,218.0,218.0,218.0,0.0,10990,84,23656.0,0.0,23656.0,23656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,42.27257355427798,42.27257355427798,42.0,218.0,100.66666666666666,101.61364737737412,10325.333333333332,0,0,0,0,0,0,0,0,1.0,151.0,42.0,218.0,0,0,0,0,0,0,1,42,1,218,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
248122,2269,62794,8971,80,6,14796,5889721,3,1,12.0,0.0,6.0,0.0,4.0,3.4641016151377544,0.0,0.0,0.0,0.0,2,0,1963240.3333333333,3382928.9445037614,5869493.0,73.0,5889721.0,2944860.5,4136054.946457131,5869493.0,20228.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.5093619884541221,0.1697873294847073,0.0,6.0,2.4,3.286335345030997,10.8,0,0,0,1,0,0,0,0,0.0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
247312,2269,63056,8022,443,6,14811,206583,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,87,14,103291.5,145933.40460806087,206482.0,101.0,206583.0,103291.5,145933.40460806087,206482.0,101.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,14.522008103280523,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,0.0,0,0,0,0,0,0,3,18,0,0,253,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
222551,2265,51870,5630,443,6,14906,1570636,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7,1,1570636.0,0.0,1570636.0,1570636.0,1570636.0,1570636.0,0.0,1570636.0,1570636.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1.2733695140057917,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
11794,2269,63728,1870,80,6,14985,6055889,6,7,794.0,1653.0,391.0,0.0,132.33333333333331,200.3803050867691,545.0,0.0,236.1428571428572,288.9171903108966,404,2,504657.4166666667,1331781.3190883896,4713941.0,45.0,1341948.0,268389.6,187312.9537613456,411811.0,43150.0,5971183.0,995197.1666666666,1969441.454832249,5000598.0,36109.0,0,0,0,0,144,152,0.9907711320336288,1.1558996540392337,0.0,545.0,174.78571428571428,243.2656599659749,59178.18131868131,0,0,0,1,0,0,0,0,1.0,188.23076923076923,132.33333333333334,236.1428571428572,0,0,0,0,0,0,6,794,7,1653,8192,62,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
