Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
231883,2267,48471,4542,80,6,17153,22956,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87,22956.0,0.0,22956.0,22956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,43.56159609688099,43.56159609688099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
90124,2263,59408,5890,443,6,20420,322,3,1,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,55900,12422,107.33333333333334,150.7359722605501,280.0,2.0,322.0,161.0,224.8599564173221,320.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,9316.770186335403,3105.590062111801,0.0,6.0,4.8,2.683281572999748,7.2,1,0,0,0,0,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,3,18,1,0,0,116,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
19724,1730,80,2745,50660,6,8521,52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38461,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19230.76923076923,19230.76923076923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,399,322,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
113213,2257,59734,2750,53,17,14906,982,2,2,72.0,114.0,36.0,36.0,36.0,0.0,57.0,57.0,57.0,0.0,189409,4073,327.33333333333337,563.4947500494866,978.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,2036.6598778004072,2036.6598778004072,36.0,57.0,44.4,11.502173707608488,132.3,0,0,0,0,0,0,0,0,1.0,55.5,36.0,57.0,0,0,0,0,0,0,2,72,2,114,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
97676,2263,51702,8894,443,6,23213,31745,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,31745.0,0.0,31745.0,31745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,44,31.501023783272952,31.501023783272952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,33304,71,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
218710,2992,443,2751,50025,6,13889,57,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,210526,35087,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,17543.859649122805,17543.859649122805,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
82725,2145,137,2557,137,17,439,1501738,37,0,1850,0.0,50,50,50.0,0.0,0,0,0.0,0.0,1231,24,41714.94444,174427.4131,751223.0,1.0,1501738.0,41714.94444,174427.4131,751223.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,740,0,24.6381193,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51.35135135,50.0,0.0,0,0,0,0,0,0,37,1850,0,0,-1,-1,36,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
190294,2145,52609,7733,80,6,486,88,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,22727,88.0,0.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,22727.27273,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
37597,2144,61857,2549,53,17,484,46532,1,1,46,138.0,46,46,46.0,0.0,138,138,138.0,0.0,3954,42,46532.0,0.0,46532.0,46532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,40,21.49058712,21.49058712,46,138,76.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,115.0,46.0,138.0,0,0,0,0,0,0,1,46,1,138,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
52482,2768,443,2552,52149,6,5,373,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,5361,373.0,0.0,373.0,373.0,373.0,373.0,0.0,373.0,373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5361.930295,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
94689,2138,54799,2558,53,17,434,205,2,2,94,196.0,47,47,47.0,0.0,98,98,98.0,0.0,1414634,19512,68.33333333,35.21836642,109.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,9756.097561,9756.097561,47,98,67.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,0,0,0,0,0,0,2,94,2,196,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
200483,2148,51179,4704,80,6,54,61336148,40,50,806,46365.0,267,0,20.15,71.18612296,2920,0,927.3,914.3065678,769,1,689170.2022,2417714.426,10000000.0,1.0,53000000.0,1358912.897,3456020.645,10400000.0,48.0,61000000.0,1244629.816,3294312.081,10400000.0,1.0,0,0,0,0,956,1072,0.652143985,0.815179982,0,2920,518.3626374,814.5777436,663536.9004,0,0,0,1,0,0,0,0,1,524.1222222,20.15,927.3,0,0,0,0,0,0,40,806,50,46365,8192,140,8,20,673191.0,610078.7979,1762915.0,343472.0,9926329.6,157868.2774,10000000.0,9644013.0,BENIGN,0.0
186395,2145,54272,3483,443,6,54,116632942,13,13,588,4285.0,202,0,45.23076923,67.76325682,1430,0,329.6153846,545.1497559,41,0,4665317.68,16100000.0,58300000.0,1.0,117000000.0,9719411.833,22600000.0,58300000.0,126.0,117000000.0,9711639.167,22600000.0,58300000.0,1.0,0,0,0,0,272,272,0.111460791,0.111460791,0,1430,180.4814815,401.0022415,160802.7977,0,0,0,1,0,0,0,0,1,187.4230769,45.23076923,329.6153846,0,0,0,0,0,0,13,588,13,4285,8192,351,6,20,157107.5,99277.08497,227307.0,86908.0,58100000.0,224932.7884,58300000.0,58000000.0,BENIGN,0.0
73448,2146,137,2556,137,17,159,4,2,0,124,0.0,62,62,62.0,0.0,0,0,0.0,0.0,31000000,500000,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192022,2145,57353,8404,80,6,213,207251,3,4,497,393.0,497,0,165.6666667,286.9430838,393,0,98.25,196.5,4294,33,34541.83333,53112.4513,103517.0,44.0,103951.0,51975.5,73032.10968,103617.0,334.0,103734.0,34578.0,59371.7895,103134.0,44.0,0,0,0,0,72,88,14.47520157,19.30026876,0,497,111.25,207.8617329,43206.5,0,0,0,1,0,0,0,0,1,127.1428571,165.6666667,98.25,0,0,0,0,0,0,3,497,4,393,8192,5343,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
37162,2144,61422,2549,53,17,346,153387,1,1,44,89.0,44,44,44.0,0.0,89,89,89.0,0.0,867,13,153387.0,0.0,153387.0,153387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,6.51945732,6.51945732,44,89,59.0,25.98076211,675.0,0,0,0,0,0,0,0,0,1,88.5,44.0,89.0,0,0,0,0,0,0,1,44,1,89,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
36287,2144,60547,2549,53,17,353,31541,1,1,55,112.0,55,55,55.0,0.0,112,112,112.0,0.0,5294,63,31541.0,0.0,31541.0,31541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,31.70476523,31.70476523,55,112,74.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,111.0,55.0,112.0,0,0,0,0,0,0,1,55,1,112,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
202890,2148,56604,8178,443,6,384,945842,7,5,324,3319.0,198,0,46.28571429,81.73476267,1601,0,663.8,799.7207012,3851,12,85985.63636,88588.95455,226361.0,21.0,945842.0,157640.3333,117816.1962,341381.0,7184.0,597609.0,149402.25,182085.7883,376202.0,245.0,0,0,0,0,152,112,7.400813244,5.286295174,0,1601,280.2307692,562.4029033,316297.0256,0,0,0,1,0,0,0,0,0,303.5833333,46.28571429,663.8,0,0,0,0,0,0,7,324,5,3319,8192,237,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
23637,2147,40174,1900,443,6,399,118039728,103,112,2381,137764.0,515,0,23.11650485,99.29035466,2836,0,1230.035714,506.5027223,1187,1,551587.514,2234762.198,10000000.0,0.0,118000000.0,1157252.235,3146465.434,10000000.0,0.0,113000000.0,1019040.838,3011935.801,10000000.0,2.0,0,0,0,0,3304,3592,0.872587575,0.948833091,0,2836,648.8194444,708.9558321,502618.3719,0,0,0,1,0,0,0,0,1,651.8372093,23.11650485,1230.035714,0,0,0,0,0,0,103,2381,112,137764,29200,382,7,32,273320.7273,785578.1813,2641928.0,36275.0,10000000.0,3967.749156,10000000.0,10000000.0,BENIGN,0.0
128945,2141,60019,2558,53,17,32,62588,2,2,70,204.0,35,35,35.0,0.0,102,102,102.0,0.0,4377,63,20862.66667,36130.00251,62582.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,31.95500735,31.95500735,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35.0,102.0,0,0,0,0,0,0,2,70,2,204,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
178497,2149,57150,2558,53,17,352,221,2,2,110,174.0,55,55,55.0,0.0,87,87,87.0,0.0,1285067,18099,73.66666667,43.59281286,124.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,9049.773756,9049.773756,55,87,67.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,84.75,55.0,87.0,0,0,0,0,0,0,2,110,2,174,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
136099,2142,58917,2558,53,17,414,48283,2,2,66,162.0,33,33,33.0,0.0,81,81,81.0,0.0,4722,82,16094.33333,27872.73895,48279.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,41.42244682,41.42244682,33,81,52.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,65.25,33.0,81.0,0,0,0,0,0,0,2,66,2,162,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
151313,2145,64151,2558,53,17,481,260,2,2,60,414.0,30,30,30.0,0.0,207,207,207.0,0.0,1823076,15384,86.66666667,107.3561052,208.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,7692.307692,7692.307692,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,0,0,0,0,0,0,2,60,2,414,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
177171,2149,55139,2558,53,17,22,168,2,2,82,158.0,41,41,41.0,0.0,79,79,79.0,0.0,1428571,23809,56.0,91.7986928,162.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,11904.7619,11904.7619,41,79,56.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,70.25,41.0,79.0,0,0,0,0,0,0,2,82,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
38938,802,443,2550,56446,6,61,44,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,45454,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,61,300,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
206363,2149,8248,4184,80,6,353,46710,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,42,46710.0,0.0,46710.0,46710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21.40869193,21.40869193,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,1013,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
71009,2142,47514,7745,80,6,6,31967,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,62,31967.0,0.0,31967.0,31967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,31.28225983,31.28225983,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,410,69,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
72325,2200,50743,4612,80,6,4,39,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,307692,51282,39.0,0.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,51282.05128,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
30000,2208,48056,1836,443,6,13,48,2,0,31,0.0,31,0,15.5,21.92031022,0,0,0.0,0.0,645833,41666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,41666.66667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
23633,2207,80,1836,48804,6,35,92948,3,0,1983,0.0,1983,0,661.0,1144.885584,0,0,0.0,0.0,21334,32,46474.0,65718.50424,92944.0,4.0,92948.0,46474.0,65718.50424,92944.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,32.27611137,0.0,0,1983,495.75,991.5,983072.25,0,0,0,0,1,0,0,0,0,661.0,661.0,0.0,0,0,0,0,0,0,3,1983,0,0,235,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
73219,5627,443,2602,55391,6,101,219,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,54794,9132,219.0,0.0,219.0,219.0,219.0,219.0,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,9132.420091,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,125,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
